img;hash:-1188492673;xhash:1980595099;path:H:\pozemok Nova Bana\fotky\DSC09983.JPG;x:526.178;y:322.383;tx:640.946;ty:361.228;
img;hash:479813582;xhash:1254458468;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170711_125852.jpg;x:898.155;y:848.82;tx:900.461;ty:841.387;
img;hash:-432069275;xhash:-1006664357;path:H:\pozemok Nova Bana\fotky\DSC08779.JPG;x:845.043;y:862.688;tx:858.25;ty:879.998;
img;hash:-373863701;xhash:1909168390;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna\IMG_7430.JPG;x:926.092;y:839.993;tx:930.077;ty:845.697;
img;hash:-409996079;xhash:-1224162001;path:H:\pozemok Nova Bana\detaily\DSC09665.JPG;x:511.277;y:530.864;tx:515.852;ty:525.482;
img;hash:-467634367;xhash:-960097834;path:H:\pozemok Nova Bana\fotky\DSC08764.JPG;x:719.603;y:801.354;tx:766.659;ty:866.308;
img;hash:-1522481631;xhash:-14211441;path:H:\pozemok Nova Bana\fotky\17 zima\IMG_20171224_124238.jpg;x:898.477;y:806.981;
img;hash:87389789;xhash:1460915401;path:H:\pozemok Nova Bana\fotky\prerabka\izba hore 2\DSC01628.JPG;x:935.282;y:856.211;tx:930.458;ty:858.986;
img;hash:740773710;xhash:513327014;path:h:\pozemok Nova Bana\pohlady\P1110562.JPG;x:976.863;y:724.787;tx:978.485;ty:731.478;
img;hash:1292992123;xhash:-77783979;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170918_104032.jpg;x:946.116;y:882.278;tx:947.834;ty:839.139;
img;hash:773242234;xhash:1771651393;path:H:\pozemok Nova Bana\detaily\DSC00106.JPG;x:513.218;y:530.042;tx:513.354;ty:527.152;
img;hash:450058686;xhash:2077310484;path:H:\pozemok Nova Bana\fotky\DSC09687.JPG;x:939.005;y:900.614;tx:894.716;ty:960.851;
img;hash:-1305788069;xhash:592046160;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01471.JPG;x:861.538;y:815.138;tx:837.147;ty:805.606;
img;hash:2082807639;xhash:-846628610;path:H:\pozemok Nova Bana\fotky\DSC_2688.JPG;x:804.316;y:857.857;tx:885.968;ty:842.927;
img;hash:1599806509;xhash:-1794219138;path:h:\pozemok Nova Bana\fotky\prerabka\sachta humno\IMG_20170628_103531.jpg;x:906.546;y:795.256;
img;hash:1048231171;xhash:601610326;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01215.JPG;x:941.436;y:829.21;tx:939.787;ty:799.133;
img;hash:2101685823;xhash:-177950886;path:H:\pozemok Nova Bana\fotky\DSC09840.JPG;x:844.945;y:880.405;
img;hash:-298705586;xhash:-134524541;path:H:\pozemok Nova Bana\fotky\prerabka\povala kuchyna\DSC01146.JPG;x:928.816;y:836.137;tx:935.875;ty:848.233;
img;hash:-1097372394;xhash:1714905047;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\IMG_20171009_032923.jpg;x:933.063;y:847.452;tx:935.785;ty:845.766;
img;hash:1179837911;xhash:508583026;path:H:\pozemok Nova Bana\fotky\zdroje\DSC09813.JPG;x:918.731;y:857.102;
img;hash:1454802224;xhash:395199828;path:H:\pozemok Nova Bana\detaily\DSC09897.JPG;x:916.205;y:847.939;tx:903.668;ty:849.005;
img;hash:1249556989;xhash:1177456842;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01286.JPG;x:946.982;y:854.821;tx:940.842;ty:876.445;
img;hash:-582787384;xhash:-808497572;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00705.JPG;x:392.957;y:1039.743;tx:414.879;ty:969.919;
img;hash:-1638867492;xhash:-103192113;path:H:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20180521_180619.jpg;x:921.665;y:822.764;tx:936.927;ty:820.003;
img;hash:-295047708;xhash:-1622805451;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170915_165453.jpg;x:815.364;y:810.138;tx:816.241;ty:755.716;
img;hash:-1328209061;xhash:416002973;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170712_140818.jpg;x:774.422;y:824.047;tx:538.62;ty:851.428;
img;hash:1198785767;xhash:-1088995486;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170708_175147.jpg;x:789.851;y:838.28;tx:752.024;ty:784.307;
img;hash:2024885029;xhash:-1617554971;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00535.JPG;x:352.362;y:291.976;tx:346.678;ty:351.245;
img;hash:654689427;xhash:270399481;path:H:\pozemok Nova Bana\pohlady\P1110532.JPG;x:782.125;y:849.402;tx:874.53;ty:905.368;
img;hash:-1672552487;xhash:-1744188577;path:h:\pozemok Nova Bana\fotky\prerabka\strecha domceky\DSC01105.JPG;x:879.265;y:819.387;tx:879.336;ty:820.906;
img;hash:-385217902;xhash:-879452527;path:h:\pozemok Nova Bana\fotky\17 leto\IMG_20170701_163735.jpg;x:1000.131;y:808.259;tx:1022.231;ty:807.657;
img;hash:-518147450;xhash:548871359;path:H:\pozemok Nova Bana\fotky\DSC08749.JPG;x:938.54;y:911.698;tx:865.453;ty:1003.951;
img;hash:-2105515748;xhash:-1808675146;path:h:\pozemok Nova Bana\fotky\DSC09872.JPG;x:910.662;y:847.825;tx:908.631;ty:859.851;
img;hash:137882538;xhash:-251558512;path:H:\pozemok Nova Bana\detaily\DSC00090.JPG;x:516.415;y:528.214;
img;hash:-1650627069;xhash:591473072;path:H:\pozemok Nova Bana\fotky\17 zima\IMG_20171225_084443.jpg;x:918.445;y:838.46;
img;hash:309912039;xhash:1180022408;path:H:\pozemok Nova Bana\detaily\DSC_2555.JPG;x:903.058;y:873.832;tx:938.903;ty:872.987;
img;hash:2079451217;xhash:-525986682;path:H:\pozemok Nova Bana\fotky\DSC_2682.JPG;x:933.429;y:882.463;tx:920.066;ty:891.587;
img;hash:-1644593575;xhash:-1816178794;path:H:\pozemok Nova Bana\fotky\prerabka\dvor domceky\IMG_20170713_175144.jpg;x:867.493;y:878.796;tx:890.398;ty:847.161;
img;hash:395564087;xhash:1077399617;path:H:\pozemok Nova Bana\detaily\DSC09737.JPG;x:900.535;y:846.686;tx:905.699;ty:843.144;
img;hash:1307422281;xhash:-2137181665;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00946.JPG;x:823.505;y:804.151;tx:811.333;ty:941.579;
img;hash:142556115;xhash:1728648221;path:H:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20170708_191706.jpg;x:907.821;y:804.974;tx:911.306;ty:825.972;
img;hash:-439634305;xhash:-757339242;path:H:\pozemok Nova Bana\fotky\DSC08773.JPG;x:828.133;y:824.166;tx:845.843;ty:866.691;
img;hash:190302432;xhash:-506262582;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01126.JPG;x:942.4;y:825.953;tx:941.406;ty:869.119;
img;hash:1991935233;xhash:1015885088;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00520.JPG;x:572.389;y:336.631;tx:691.739;ty:447.862;
img;hash:175213002;xhash:-397864510;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170701_175101.jpg;x:802.804;y:745.326;tx:776.098;ty:718.018;
img;hash:480866068;xhash:-1836113281;path:h:\pozemok Nova Bana\detaily\DSC09769.JPG;x:929.012;y:849.9;tx:934.386;ty:858.779;
img;hash:298652274;xhash:-1123134139;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170910_174213.jpg;x:904.926;y:843.935;tx:902.363;ty:845.801;
img;hash:-2122616133;xhash:-2117251519;path:H:\pozemok Nova Bana\detaily\DSC09939.JPG;x:510.961;y:528.042;tx:514.748;ty:526.889;
img;hash:-76416845;xhash:455837880;path:H:\pozemok Nova Bana\fotky\zdroje\DSC00030.JPG;x:849.275;y:809.524;tx:839.581;ty:848.104;
img;hash:311226702;xhash:-942452105;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170911_113655.jpg;x:905.02;y:841.881;tx:902.891;ty:845.782;
img;hash:1131331756;xhash:19726613;path:H:\pozemok Nova Bana\fotky\prerabka\IMG_7432.JPG;x:929.791;y:842.412;tx:925.813;ty:846.574;
img;hash:-1643110956;xhash:1333155137;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\IMG_20180602_060103.jpg;x:932.811;y:843.147;tx:934.769;ty:848.166;
img;hash:375190938;xhash:-426933708;path:H:\pozemok Nova Bana\fotky\Vierkine\DSCF0487.JPG;x:1035.947;y:783.812;tx:1020.317;ty:771.13;
img;hash:767364724;xhash:766407553;path:h:\pozemok Nova Bana\detaily\DSC00100.JPG;x:917.75;y:803.273;tx:932.432;ty:808.111;
img;hash:-1669406793;xhash:-315214611;path:h:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170920_163028.jpg;x:885.36;y:816.721;tx:889.591;ty:813.301;
img;hash:388560100;xhash:890904843;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00833.JPG;x:-268.248;y:-121.404;
img;hash:-584798476;xhash:1092266562;path:H:\pozemok Nova Bana\fotky\prerabka\izba\DSC00392.JPG;x:929.974;y:857.318;tx:929.779;ty:849.239;
img;hash:-788544722;xhash:1223752327;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\DSC01696.JPG;x:933.406;y:844.272;tx:935.651;ty:844.106;
img;hash:-1609989155;xhash:1368680620;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170910_182109.jpg;x:905.228;y:843.69;tx:902.476;ty:845.688;
img;hash:-1439393311;xhash:-1310635902;path:H:\pozemok Nova Bana\fotky\prerabka\izba\DSC00755.JPG;x:932.655;y:851.106;tx:925.105;ty:858.887;
img;hash:2023697222;xhash:336467514;path:H:\pozemok Nova Bana\fotky\DSC09816.JPG;x:922.122;y:855.528;
img;hash:-1650479546;xhash:-1236166613;path:H:\pozemok Nova Bana\fotky\prerabka\schodiste\IMG_20170918_103021.jpg;x:920.804;y:846.39;tx:922.6;ty:849.92;
img;hash:1506667028;xhash:1959643848;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\IMG_20180606_161725.jpg;x:933.132;y:843.319;tx:934.336;ty:848.296;
img;hash:-414935906;xhash:-298263063;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC00761.JPG;x:945.563;y:813.936;tx:947.45;ty:825.171;
img;hash:-285192997;xhash:-268870601;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170714_120707.jpg;x:891.302;y:854.03;tx:894.686;ty:853.095;
img;hash:1898296062;xhash:1321994381;path:h:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20171002_173811.jpg;x:902.265;y:845.168;tx:900.496;ty:847.639;
img;hash:1253480790;xhash:-496119668;path:H:\pozemok Nova Bana\detaily\DSC09826.JPG;x:918.69;y:840.968;tx:918.148;ty:840.439;
img;hash:-1380069796;xhash:135409579;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00187.JPG;x:530.174;y:325.403;tx:798.878;ty:805.596;
img;hash:-381461854;xhash:1499802697;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC00776.JPG;x:992.821;y:815.826;tx:991.876;ty:808.861;
img;hash:282510133;xhash:-455061310;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170712_155921.jpg;x:910.902;y:836.742;tx:912.368;ty:840.537;
img;hash:-1354658645;xhash:889443670;path:h:\pozemok Nova Bana\fotky\DSC09929.JPG;x:939.277;y:843.518;tx:940.132;ty:858.936;
img;hash:472969183;xhash:1909852199;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01673.JPG;x:885.78;y:810.617;tx:914.624;ty:809.809;
img;hash:-1265281179;xhash:-1627321815;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00678.JPG;x:338.559;y:1362.07;tx:912.578;ty:852.192;
img;hash:1121800495;xhash:-871170370;path:H:\pozemok Nova Bana\fotky\prerabka\rezervoar hore\DSC00892.JPG;x:541.618;y:284.021;
img;hash:2059409718;xhash:349989718;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna\IMG_20180614_141608.jpg;x:934.178;y:842.576;tx:935.585;ty:843.31;
img;hash:1277032475;xhash:-1174538525;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01295.JPG;x:874.072;y:538.552;tx:951.578;ty:754.964;
img;hash:1163686234;xhash:-348715946;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170919_215035.jpg;x:924.344;y:839.72;tx:932.013;ty:843.94;
img;hash:692596046;xhash:-1754269740;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\IMG_20180612_153134.jpg;x:933.566;y:844.147;tx:934.096;ty:845.901;
img;hash:1180471894;xhash:-2085108434;path:H:\pozemok Nova Bana\fotky\zdroje\DSC09814.JPG;x:918.731;y:856.806;
img;hash:226142582;xhash:-586330335;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170712_155902.jpg;x:914.891;y:830.403;tx:915.279;ty:835.793;
img;hash:1224596717;xhash:-1668190428;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00917.JPG;x:932.086;y:857.49;tx:931.824;ty:859.33;
img;hash:-382362335;xhash:-604965005;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC00773.JPG;x:871.038;y:817.797;tx:885.805;ty:802.046;
img;hash:444771989;xhash:-873271415;path:h:\pozemok Nova Bana\fotky\17 leto\IMG_20170702_160437.jpg;x:914.335;y:840.593;tx:885.375;ty:821.097;
img;hash:1480903763;xhash:-1879790103;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170712_190211.jpg;x:806.992;y:780.466;tx:755.144;ty:732.205;
img;hash:-2010129353;xhash:-1808131557;path:H:\pozemok Nova Bana\detaily\DSC09979.JPG;x:520.124;y:312.294;
img;hash:-1303964067;xhash:-1156799205;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01473.JPG;x:856.866;y:814.157;tx:834.904;ty:813.845;
img;hash:-1393440534;xhash:1563482379;path:h:\pozemok Nova Bana\fotky\family\IMG_20170911_172442.jpg;x:898.54;y:910.906;tx:874.817;ty:913.027;
img;hash:-73044039;xhash:1502885949;path:H:\pozemok Nova Bana\fotky\zdroje\DSC00036.JPG;x:725.837;y:380.006;tx:745.479;ty:393.264;
img;hash:-793480021;xhash:-688324798;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\DSC01691.JPG;x:934.612;y:846.496;tx:935.214;ty:847.577;
img;hash:-2018712692;xhash:-176130895;path:H:\pozemok Nova Bana\detaily\DSC09970.JPG;x:516.551;y:528.355;
img;hash:276628574;xhash:-1616550108;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00343.JPG;x:427.872;y:262.969;tx:421.397;ty:30.667;
img;hash:-2099882243;xhash:-632897993;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00593.JPG;x:-332.684;y:-299.714;tx:-146.7;ty:11.606;
img;hash:1106163138;xhash:-1774866272;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01238.JPG;x:938.146;y:831.881;tx:931.871;ty:873.807;
img;hash:1276573733;xhash:1577548379;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC00931.JPG;x:909.023;y:864.13;tx:919.044;ty:875.489;
img;hash:1203229570;xhash:1870328818;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170916_185032.jpg;x:908.714;y:860.354;tx:909.752;ty:895.926;
img;hash:1344418837;xhash:-1489922851;path:h:\pozemok Nova Bana\fotky\prerabka\dvor\DSC01188.JPG;x:919.508;y:836.236;tx:919.225;ty:829.527;
img;hash:449728242;xhash:-1405754921;path:H:\pozemok Nova Bana\detaily\DSC09756.JPG;x:933.31;y:846.235;tx:935.561;ty:844.045;
img;hash:1224461509;xhash:2117696045;path:H:\pozemok Nova Bana\detaily\DSC_2663.JPG;x:930.392;y:854.915;tx:925.071;ty:858.843;
img;hash:1088410782;xhash:-1779992233;path:H:\pozemok Nova Bana\fotky\Vierkine\DSCF0524.JPG;x:916.484;y:837.563;tx:892.951;ty:826.874;
img;hash:334489514;xhash:-1960550720;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170910_125744.jpg;x:805.063;y:783.625;tx:893.509;ty:813.371;
img;hash:1125463891;xhash:-2046853000;path:H:\pozemok Nova Bana\fotky\prerabka\rezervoar hore\DSC00896.JPG;x:538.701;y:283.188;
img;hash:1003429767;xhash:175748332;path:H:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20170629_123932.jpg;x:944.248;y:829.864;tx:922.079;ty:826.66;
img;hash:-1219603708;xhash:-1108216557;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170707_113232.jpg;x:918.711;y:840.282;
img;hash:-610439210;xhash:1933515833;path:H:\pozemok Nova Bana\fotky\prerabka\izba\DSC00383.JPG;x:930.384;y:850.161;tx:930.752;ty:858.764;
img;hash:207812649;xhash:-753248540;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170923_214711.jpg;x:928.156;y:844.525;tx:928.776;ty:837.404;
img;hash:929702715;xhash:1068561334;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170930_092911.jpg;x:768.561;y:877.066;tx:795.481;ty:925.665;
img;hash:1101010422;xhash:1516840003;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\DSC_0381.JPG;x:891.336;y:850.635;tx:899.284;ty:849.856;
img;hash:1097827639;xhash:-25948766;path:H:\pozemok Nova Bana\fotky\prerabka\rezervoar hore\DSC00889.JPG;x:541.201;y:283.188;
img;hash:-2001351443;xhash:650243905;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna 2\DSC00927.JPG;x:907.071;y:856.12;tx:912.499;ty:856.042;
img;hash:659510038;xhash:812038852;path:H:\pozemok Nova Bana\pohlady\P1110537.JPG;x:781.712;y:843.764;tx:891.306;ty:767.31;
img;hash:779090486;xhash:499613908;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna\IMG_20180530_222935.jpg;x:929.641;y:847.231;
img;hash:-131920775;xhash:-585283432;path:H:\pozemok Nova Bana\fotky\zdroje\DSC00014.JPG;x:914.957;y:862.623;tx:947.063;ty:913.991;
img;hash:-588212054;xhash:-55387262;path:h:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170710_105310.jpg;x:908.921;y:860.408;tx:894.11;ty:906.652;
img;hash:-578139692;xhash:-1570829546;path:H:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20180522_190941.jpg;x:902.772;y:827.341;tx:894.693;ty:820.566;
img;hash:1664800602;xhash:1945027556;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna\DSC00902.JPG;x:929.883;y:847.551;tx:923.894;ty:840.849;
img;hash:59545577;xhash:263048417;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170708_181023.jpg;x:840.134;y:816.368;tx:773.475;ty:827.209;
img;hash:-1648301656;xhash:-2132451611;path:h:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20170629_111802.jpg;x:914.775;y:836.003;tx:915.71;ty:833.572;
img;hash:1251364607;xhash:1476740803;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01288.JPG;x:945.564;y:858.147;tx:946.983;ty:881.644;
img;hash:360403217;xhash:175458561;path:h:\pozemok Nova Bana\detaily\DSC09720.JPG;x:924.366;y:811.113;tx:899.665;ty:812.428;
img;hash:253377392;xhash:573247040;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170910_125717.jpg;x:785.629;y:811.785;tx:753.503;ty:544.861;
img;hash:1712132705;xhash:1872442843;path:h:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20171007_175808.jpg;x:897.323;y:847.251;tx:898.146;ty:851.419;
img;hash:1282611201;xhash:994758049;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00487.JPG;x:823.07;y:892.29;tx:773.217;ty:910.473;
img;hash:142306312;xhash:477794786;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170919_165428.jpg;x:896.465;y:857.372;tx:895.859;ty:883.539;
img;hash:682777798;xhash:665931644;path:H:\pozemok Nova Bana\fotky\DSC00004.JPG;x:930.054;y:860.198;tx:1002.972;ty:904.565;
img;hash:-227490300;xhash:-614228459;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170628_121243.jpg;x:696.137;y:521.407;tx:898.424;ty:781.823;
img;hash:396956639;xhash:-1849084067;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna 2\DSC00231.JPG;x:908.929;y:848.945;tx:911.024;ty:851.002;
img;hash:1163677989;xhash:111519743;path:H:\pozemok Nova Bana\fotky\DSC09725.JPG;x:931.008;y:798.081;
img;hash:-1357927562;xhash:-1817011283;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00192.JPG;x:565.064;y:395.965;tx:906.332;ty:842.238;
img;hash:-667075520;xhash:-1520118436;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01038.JPG;x:711.122;y:561.588;tx:679.332;ty:604.408;
img;hash:-499034561;xhash:-531236939;path:H:\pozemok Nova Bana\fotky\DSC08751.JPG;x:889.718;y:907.099;tx:873.403;ty:871.779;
img;hash:-968072502;xhash:1896366688;path:h:\pozemok Nova Bana\fotky\prerabka\dvor za humnom\IMG_20170708_174941.jpg;x:849.066;y:794.702;tx:926.017;ty:749.313;
img;hash:-2126187069;xhash:-322783405;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00588.JPG;x:-334.739;y:-312.036;tx:-337.198;ty:-47.713;
img;hash:1255321176;xhash:-1166408517;path:h:\pozemok Nova Bana\detaily\DSC09828.JPG;x:916.623;y:837.835;tx:914.303;ty:840.311;
img;hash:1520336405;xhash:-806541222;path:h:\pozemok Nova Bana\fotky\prerabka\kuchyna\DSC00400.JPG;x:899.008;y:866.09;tx:921.23;ty:838.979;
img;hash:916251149;xhash:554894023;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170916_170010.jpg;x:905.152;y:838.96;tx:902.816;ty:845.725;
img;hash:300844410;xhash:1358043419;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC01164.JPG;x:913.99;y:840.781;tx:892.59;ty:810.857;
img;hash:477493486;xhash:-1870470088;path:H:\pozemok Nova Bana\detaily\DSC09763.JPG;x:924.503;y:856.809;tx:927.72;ty:849.737;
img;hash:-2146388853;xhash:828262919;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170709_194831.jpg;x:840.58;y:801.835;tx:809.251;ty:743.427;
img;hash:145275955;xhash:337995572;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170713_175109.jpg;x:897.45;y:906.917;tx:879.334;ty:889.492;
img;hash:422370738;xhash:726320800;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170711_125834.jpg;x:896.441;y:847.289;tx:895.15;ty:854.972;
img;hash:1022965862;xhash:1527677355;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01209.JPG;x:930.387;y:852.902;tx:930.387;ty:858.93;
img;hash:1177768620;xhash:1545298258;path:H:\pozemok Nova Bana\fotky\prerabka\kupelna\IMG_20180605_195530.jpg;x:932.764;y:843.07;tx:935.572;ty:848.296;
img;hash:1226096053;xhash:-1395264922;path:H:\pozemok Nova Bana\fotky\DSC_2598.JPG;x:599.451;y:348.973;tx:762.227;ty:750.054;
img;hash:-548906007;xhash:1866082367;path:H:\pozemok Nova Bana\fotky\DSC08739.JPG;x:946.815;y:862.066;tx:943.09;ty:889.351;
img;hash:-976506518;xhash:383922174;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170915_120524.jpg;x:926.97;y:853.369;tx:928.066;ty:858.811;
img;hash:83726425;xhash:1480145530;path:H:\pozemok Nova Bana\fotky\prerabka\izba hore 2\DSC01624.JPG;x:903.717;y:849.014;tx:911.902;ty:859.392;
img;hash:477796572;xhash:-445396628;path:H:\pozemok Nova Bana\fotky\DSC09696.JPG;x:940.145;y:863.114;tx:937.539;ty:849.583;
img;hash:92307751;xhash:973264317;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170914_103644.jpg;x:518.67;y:311.669;tx:518.965;ty:311.375;
img;hash:1123640913;xhash:-98016795;path:H:\pozemok Nova Bana\fotky\prerabka\rezervoar hore\DSC00894.JPG;x:542.035;y:283.188;
img;hash:1338739555;xhash:310484959;path:H:\pozemok Nova Bana\fotky\Vierkine\IMG_20170529_141849.jpg;x:871.998;y:817.867;tx:840.279;ty:809.498;
img;hash:137559192;xhash:-137917366;path:h:\pozemok Nova Bana\fotky\DSC_2427.JPG;x:938.305;y:821.571;tx:946.563;ty:883.898;
img;hash:1228271001;xhash:1593343633;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20170712_120901.jpg;x:903.246;y:845.287;tx:901.502;ty:829.235;
img;hash:-921342553;xhash:-1227468319;path:h:\pozemok Nova Bana\fotky\17 leto\IMG_20170910_142151.jpg;x:908.769;y:860.547;tx:902.936;ty:862.279;
img;hash:691363207;xhash:-215111236;path:H:\pozemok Nova Bana\fotky\prerabka\odvodnenie\IMG_20180521_180609.jpg;x:911.464;y:835.752;tx:903.845;ty:846.413;
img;hash:-1256140394;xhash:-1877088504;path:H:\pozemok Nova Bana\fotky\prerabka\kuchyna\IMG_20180530_232406.jpg;x:929.873;y:847.941;tx:926.282;ty:848.125;
img;hash:1379317388;xhash:2044663774;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170930_135655.jpg;x:910.451;y:815.533;
img;hash:2014280883;xhash:1586958396;path:h:\pozemok Nova Bana\detaily\01 RD\2NP\P1110512.JPG;x:908.734;y:857.687;tx:908.822;ty:860.094;
img;hash:1198023595;xhash:1444607183;path:H:\pozemok Nova Bana\detaily\DSC_2658.JPG;x:933.524;y:835.798;tx:929.368;ty:835.962;
img;hash:775715583;xhash:2040237989;path:H:\pozemok Nova Bana\detaily\DSC00109.JPG;x:514.363;y:529.143;tx:510.92;ty:530.623;
img;hash:-62326645;xhash:-917176131;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20170708_192003.jpg;x:795.39;y:828.637;tx:751.078;ty:821.252;
img;hash:-740120793;xhash:1937132150;path:H:\pozemok Nova Bana\fotky\prerabka\dvor\IMG_20170629_123745.jpg;x:900.016;y:810.108;tx:891.135;ty:809.245;
img;hash:-606277865;xhash:-923724479;path:H:\pozemok Nova Bana\fotky\prerabka\dvor domceky\DSCF0493.JPG;x:891.114;y:861.178;tx:857.97;ty:851.935;
img;hash:-760056195;xhash:698304788;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC01000.JPG;x:943.434;y:849.826;tx:958.583;ty:873.831;
img;hash:268000054;xhash:-1067489014;path:H:\pozemok Nova Bana\fotky\17 leto\IMG_20171002_164018.jpg;x:886.76;y:858.001;tx:874.208;ty:863.355;
img;hash:1226284487;xhash:-1996819746;path:H:\pozemok Nova Bana\detaily\DSC_2665.JPG;x:916.668;y:848.883;tx:916.825;ty:859.398;
img;hash:-552641570;xhash:203043264;path:h:\pozemok Nova Bana\fotky\16 zima sk\DSC00266.JPG;x:948.224;y:855.753;tx:960.815;ty:859.477;
img;hash:2084247788;xhash:-1046208946;path:H:\pozemok Nova Bana\fotky\prerabka\dvor domceky\IMG_20170918_103530.jpg;x:869.544;y:859.426;tx:889.08;ty:843.292;
img;hash:1081947302;xhash:1967814437;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00417.JPG;x:930.601;y:861.957;tx:864.722;ty:1001.208;
img;hash:-584611386;xhash:-1473323972;path:H:\pozemok Nova Bana\fotky\16 zima sk\DSC00703.JPG;x:467.653;y:1115.25;tx:900.399;ty:857.064;
